#time 	 prey_t	predator1_t	predator2_t
206.420000 0.290013 0.000000 0.856561
206.425000 0.290005 0.000000 0.856630
206.430000 0.289997 0.000000 0.856698
206.435000 0.289989 0.000000 0.856767
206.440000 0.289981 0.000000 0.856835
206.445000 0.289973 0.000000 0.856904
206.450000 0.289965 0.000000 0.856972
206.455000 0.289957 0.000000 0.857041
206.460000 0.289949 0.000000 0.857109
206.465000 0.289941 0.000000 0.857178
206.470000 0.289933 0.000000 0.857246
206.475000 0.289925 0.000000 0.857315
206.480000 0.289917 0.000000 0.857383
206.485000 0.289909 0.000000 0.857452
206.490000 0.289901 0.000000 0.857520
206.495000 0.289893 0.000000 0.857589
206.500000 0.289885 0.000000 0.857657
206.505000 0.289876 0.000000 0.857725
206.510000 0.289868 0.000000 0.857794
206.515000 0.289860 0.000000 0.857862
206.520000 0.289852 0.000000 0.857931
206.525000 0.289843 0.000000 0.857999
206.530000 0.289835 0.000000 0.858067
206.535000 0.289827 0.000000 0.858136
206.540000 0.289819 0.000000 0.858204
206.545000 0.289810 0.000000 0.858272
206.550000 0.289802 0.000000 0.858341
206.555000 0.289794 0.000000 0.858409
206.560000 0.289785 0.000000 0.858477
206.565000 0.289777 0.000000 0.858546
206.570000 0.289768 0.000000 0.858614
206.575000 0.289760 0.000000 0.858682
206.580000 0.289752 0.000000 0.858750
206.585000 0.289743 0.000000 0.858819
206.590000 0.289735 0.000000 0.858887
206.595000 0.289726 0.000000 0.858955
206.600000 0.289718 0.000000 0.859023
206.605000 0.289709 0.000000 0.859092
206.610000 0.289700 0.000000 0.859160
206.615000 0.289692 0.000000 0.859228
206.620000 0.289683 0.000000 0.859296
206.625000 0.289675 0.000000 0.859365
206.630000 0.289666 0.000000 0.859433
206.635000 0.289657 0.000000 0.859501
206.640000 0.289649 0.000000 0.859569
206.645000 0.289640 0.000000 0.859637
206.650000 0.289631 0.000000 0.859705
206.655000 0.289623 0.000000 0.859773
206.660000 0.289614 0.000000 0.859842
206.665000 0.289605 0.000000 0.859910
206.670000 0.289596 0.000000 0.859978
206.675000 0.289588 0.000000 0.860046
206.680000 0.289579 0.000000 0.860114
206.685000 0.289570 0.000000 0.860182
206.690000 0.289561 0.000000 0.860250
206.695000 0.289552 0.000000 0.860318
206.700000 0.289543 0.000000 0.860386
206.705000 0.289534 0.000000 0.860454
206.710000 0.289526 0.000000 0.860522
206.715000 0.289517 0.000000 0.860590
206.720000 0.289508 0.000000 0.860658
206.725000 0.289499 0.000000 0.860726
206.730000 0.289490 0.000000 0.860794
206.735000 0.289481 0.000000 0.860862
206.740000 0.289472 0.000000 0.860930
206.745000 0.289463 0.000000 0.860998
206.750000 0.289454 0.000000 0.861066
206.755000 0.289444 0.000000 0.861134
206.760000 0.289435 0.000000 0.861202
206.765000 0.289426 0.000000 0.861270
206.770000 0.289417 0.000000 0.861338
206.775000 0.289408 0.000000 0.861406
206.780000 0.289399 0.000000 0.861474
206.785000 0.289390 0.000000 0.861542
206.790000 0.289380 0.000000 0.861609
206.795000 0.289371 0.000000 0.861677
206.800000 0.289362 0.000000 0.861745
206.805000 0.289353 0.000000 0.861813
206.810000 0.289343 0.000000 0.861881
206.815000 0.289334 0.000000 0.861949
206.820000 0.289325 0.000000 0.862016
206.825000 0.289315 0.000000 0.862084
206.830000 0.289306 0.000000 0.862152
206.835000 0.289297 0.000000 0.862220
206.840000 0.289287 0.000000 0.862288
206.845000 0.289278 0.000000 0.862355
206.850000 0.289269 0.000000 0.862423
206.855000 0.289259 0.000000 0.862491
206.860000 0.289250 0.000000 0.862558
206.865000 0.289240 0.000000 0.862626
206.870000 0.289231 0.000000 0.862694
206.875000 0.289221 0.000000 0.862762
206.880000 0.289212 0.000000 0.862829
206.885000 0.289202 0.000000 0.862897
206.890000 0.289193 0.000000 0.862965
206.895000 0.289183 0.000000 0.863032
206.900000 0.289173 0.000000 0.863100
206.905000 0.289164 0.000000 0.863167
206.910000 0.289154 0.000000 0.863235
206.915000 0.289145 0.000000 0.863303
206.920000 0.289135 0.000000 0.863370
206.925000 0.289125 0.000000 0.863438
206.930000 0.289116 0.000000 0.863505
206.935000 0.289106 0.000000 0.863573
206.940000 0.289096 0.000000 0.863640
206.945000 0.289086 0.000000 0.863708
206.950000 0.289077 0.000000 0.863775
206.955000 0.289067 0.000000 0.863843
206.960000 0.289057 0.000000 0.863910
206.965000 0.289047 0.000000 0.863978
206.970000 0.289037 0.000000 0.864045
206.975000 0.289027 0.000000 0.864113
206.980000 0.289018 0.000000 0.864180
206.985000 0.289008 0.000000 0.864248
206.990000 0.288998 0.000000 0.864315
206.995000 0.288988 0.000000 0.864383
207.000000 0.288978 0.000000 0.864450
207.005000 0.288968 0.000000 0.864517
207.010000 0.288958 0.000000 0.864585
207.015000 0.288948 0.000000 0.864652
207.020000 0.288938 0.000000 0.864719
207.025000 0.288928 0.000000 0.864787
207.030000 0.288918 0.000000 0.864854
207.035000 0.288908 0.000000 0.864921
207.040000 0.288898 0.000000 0.864989
207.045000 0.288888 0.000000 0.865056
207.050000 0.288878 0.000000 0.865123
207.055000 0.288867 0.000000 0.865190
207.060000 0.288857 0.000000 0.865258
207.065000 0.288847 0.000000 0.865325
207.070000 0.288837 0.000000 0.865392
207.075000 0.288827 0.000000 0.865459
207.080000 0.288816 0.000000 0.865527
207.085000 0.288806 0.000000 0.865594
207.090000 0.288796 0.000000 0.865661
207.095000 0.288786 0.000000 0.865728
207.100000 0.288775 0.000000 0.865795
207.105000 0.288765 0.000000 0.865862
207.110000 0.288755 0.000000 0.865930
207.115000 0.288744 0.000000 0.865997
207.120000 0.288734 0.000000 0.866064
207.125000 0.288724 0.000000 0.866131
207.130000 0.288713 0.000000 0.866198
207.135000 0.288703 0.000000 0.866265
207.140000 0.288692 0.000000 0.866332
207.145000 0.288682 0.000000 0.866399
207.150000 0.288672 0.000000 0.866466
207.155000 0.288661 0.000000 0.866533
207.160000 0.288651 0.000000 0.866600
207.165000 0.288640 0.000000 0.866667
207.170000 0.288630 0.000000 0.866734
207.175000 0.288619 0.000000 0.866801
207.180000 0.288608 0.000000 0.866868
207.185000 0.288598 0.000000 0.866935
207.190000 0.288587 0.000000 0.867002
207.195000 0.288577 0.000000 0.867069
207.200000 0.288566 0.000000 0.867136
207.205000 0.288555 0.000000 0.867202
207.210000 0.288545 0.000000 0.867269
207.215000 0.288534 0.000000 0.867336
207.220000 0.288523 0.000000 0.867403
207.225000 0.288513 0.000000 0.867470
207.230000 0.288502 0.000000 0.867537
207.235000 0.288491 0.000000 0.867603
207.240000 0.288480 0.000000 0.867670
207.245000 0.288470 0.000000 0.867737
207.250000 0.288459 0.000000 0.867804
207.255000 0.288448 0.000000 0.867870
207.260000 0.288437 0.000000 0.867937
207.265000 0.288426 0.000000 0.868004
207.270000 0.288415 0.000000 0.868071
207.275000 0.288404 0.000000 0.868137
207.280000 0.288394 0.000000 0.868204
207.285000 0.288383 0.000000 0.868271
207.290000 0.288372 0.000000 0.868337
207.295000 0.288361 0.000000 0.868404
207.300000 0.288350 0.000000 0.868471
207.305000 0.288339 0.000000 0.868537
207.310000 0.288328 0.000000 0.868604
207.315000 0.288317 0.000000 0.868670
207.320000 0.288306 0.000000 0.868737
207.325000 0.288295 0.000000 0.868803
207.330000 0.288284 0.000000 0.868870
207.335000 0.288272 0.000000 0.868936
207.340000 0.288261 0.000000 0.869003
207.345000 0.288250 0.000000 0.869069
207.350000 0.288239 0.000000 0.869136
207.355000 0.288228 0.000000 0.869202
207.360000 0.288217 0.000000 0.869269
207.365000 0.288206 0.000000 0.869335
207.370000 0.288194 0.000000 0.869402
207.375000 0.288183 0.000000 0.869468
207.380000 0.288172 0.000000 0.869535
207.385000 0.288161 0.000000 0.869601
207.390000 0.288149 0.000000 0.869667
207.395000 0.288138 0.000000 0.869734
207.400000 0.288127 0.000000 0.869800
207.405000 0.288115 0.000000 0.869866
207.410000 0.288104 0.000000 0.869933
207.415000 0.288093 0.000000 0.869999
207.420000 0.288081 0.000000 0.870065
207.425000 0.288070 0.000000 0.870131
207.430000 0.288058 0.000000 0.870198
207.435000 0.288047 0.000000 0.870264
207.440000 0.288036 0.000000 0.870330
207.445000 0.288024 0.000000 0.870396
207.450000 0.288013 0.000000 0.870462
207.455000 0.288001 0.000000 0.870529
207.460000 0.287990 0.000000 0.870595
207.465000 0.287978 0.000000 0.870661
207.470000 0.287967 0.000000 0.870727
207.475000 0.287955 0.000000 0.870793
207.480000 0.287943 0.000000 0.870859
207.485000 0.287932 0.000000 0.870925
207.490000 0.287920 0.000000 0.870991
207.495000 0.287909 0.000000 0.871057
207.500000 0.287897 0.000000 0.871123
207.505000 0.287885 0.000000 0.871189
207.510000 0.287874 0.000000 0.871255
207.515000 0.287862 0.000000 0.871321
207.520000 0.287850 0.000000 0.871387
207.525000 0.287839 0.000000 0.871453
207.530000 0.287827 0.000000 0.871519
207.535000 0.287815 0.000000 0.871585
207.540000 0.287803 0.000000 0.871651
207.545000 0.287791 0.000000 0.871717
207.550000 0.287780 0.000000 0.871783
207.555000 0.287768 0.000000 0.871849
207.560000 0.287756 0.000000 0.871915
207.565000 0.287744 0.000000 0.871980
207.570000 0.287732 0.000000 0.872046
207.575000 0.287720 0.000000 0.872112
207.580000 0.287708 0.000000 0.872178
207.585000 0.287697 0.000000 0.872244
207.590000 0.287685 0.000000 0.872309
207.595000 0.287673 0.000000 0.872375
207.600000 0.287661 0.000000 0.872441
207.605000 0.287649 0.000000 0.872507
207.610000 0.287637 0.000000 0.872572
207.615000 0.287625 0.000000 0.872638
207.620000 0.287613 0.000000 0.872704
207.625000 0.287601 0.000000 0.872769
207.630000 0.287588 0.000000 0.872835
207.635000 0.287576 0.000000 0.872900
207.640000 0.287564 0.000000 0.872966
207.645000 0.287552 0.000000 0.873032
207.650000 0.287540 0.000000 0.873097
207.655000 0.287528 0.000000 0.873163
207.660000 0.287516 0.000000 0.873228
207.665000 0.287503 0.000000 0.873294
207.670000 0.287491 0.000000 0.873359
207.675000 0.287479 0.000000 0.873425
207.680000 0.287467 0.000000 0.873490
207.685000 0.287455 0.000000 0.873556
207.690000 0.287442 0.000000 0.873621
207.695000 0.287430 0.000000 0.873687
207.700000 0.287418 0.000000 0.873752
207.705000 0.287405 0.000000 0.873817
207.710000 0.287393 0.000000 0.873883
207.715000 0.287381 0.000000 0.873948
207.720000 0.287368 0.000000 0.874013
207.725000 0.287356 0.000000 0.874079
207.730000 0.287344 0.000000 0.874144
207.735000 0.287331 0.000000 0.874209
207.740000 0.287319 0.000000 0.874274
207.745000 0.287306 0.000000 0.874340
207.750000 0.287294 0.000000 0.874405
207.755000 0.287281 0.000000 0.874470
207.760000 0.287269 0.000000 0.874535
207.765000 0.287256 0.000000 0.874601
207.770000 0.287244 0.000000 0.874666
207.775000 0.287231 0.000000 0.874731
207.780000 0.287219 0.000000 0.874796
207.785000 0.287206 0.000000 0.874861
207.790000 0.287194 0.000000 0.874926
207.795000 0.287181 0.000000 0.874991
207.800000 0.287168 0.000000 0.875056
207.805000 0.287156 0.000000 0.875121
207.810000 0.287143 0.000000 0.875186
207.815000 0.287130 0.000000 0.875251
207.820000 0.287118 0.000000 0.875316
207.825000 0.287105 0.000000 0.875381
207.830000 0.287092 0.000000 0.875446
207.835000 0.287080 0.000000 0.875511
207.840000 0.287067 0.000000 0.875576
207.845000 0.287054 0.000000 0.875641
207.850000 0.287041 0.000000 0.875706
207.855000 0.287028 0.000000 0.875771
207.860000 0.287016 0.000000 0.875836
207.865000 0.287003 0.000000 0.875900
207.870000 0.286990 0.000000 0.875965
207.875000 0.286977 0.000000 0.876030
207.880000 0.286964 0.000000 0.876095
207.885000 0.286951 0.000000 0.876160
207.890000 0.286938 0.000000 0.876224
207.895000 0.286926 0.000000 0.876289
207.900000 0.286913 0.000000 0.876354
207.905000 0.286900 0.000000 0.876418
207.910000 0.286887 0.000000 0.876483
207.915000 0.286874 0.000000 0.876548
207.920000 0.286861 0.000000 0.876612
207.925000 0.286848 0.000000 0.876677
207.930000 0.286835 0.000000 0.876742
207.935000 0.286822 0.000000 0.876806
207.940000 0.286809 0.000000 0.876871
207.945000 0.286795 0.000000 0.876935
207.950000 0.286782 0.000000 0.877000
207.955000 0.286769 0.000000 0.877064
207.960000 0.286756 0.000000 0.877129
207.965000 0.286743 0.000000 0.877193
207.970000 0.286730 0.000000 0.877258
207.975000 0.286717 0.000000 0.877322
207.980000 0.286703 0.000000 0.877387
207.985000 0.286690 0.000000 0.877451
207.990000 0.286677 0.000000 0.877515
207.995000 0.286664 0.000000 0.877580
208.000000 0.286650 0.000000 0.877644
208.005000 0.286637 0.000000 0.877708
208.010000 0.286624 0.000000 0.877773
208.015000 0.286611 0.000000 0.877837
208.020000 0.286597 0.000000 0.877901
208.025000 0.286584 0.000000 0.877966
208.030000 0.286571 0.000000 0.878030
208.035000 0.286557 0.000000 0.878094
208.040000 0.286544 0.000000 0.878158
208.045000 0.286531 0.000000 0.878222
208.050000 0.286517 0.000000 0.878286
208.055000 0.286504 0.000000 0.878351
208.060000 0.286490 0.000000 0.878415
208.065000 0.286477 0.000000 0.878479
208.070000 0.286463 0.000000 0.878543
208.075000 0.286450 0.000000 0.878607
208.080000 0.286436 0.000000 0.878671
208.085000 0.286423 0.000000 0.878735
208.090000 0.286409 0.000000 0.878799
208.095000 0.286396 0.000000 0.878863
208.100000 0.286382 0.000000 0.878927
208.105000 0.286369 0.000000 0.878991
208.110000 0.286355 0.000000 0.879055
208.115000 0.286341 0.000000 0.879119
208.120000 0.286328 0.000000 0.879183
208.125000 0.286314 0.000000 0.879246
208.130000 0.286300 0.000000 0.879310
208.135000 0.286287 0.000000 0.879374
208.140000 0.286273 0.000000 0.879438
208.145000 0.286259 0.000000 0.879502
208.150000 0.286246 0.000000 0.879566
208.155000 0.286232 0.000000 0.879629
208.160000 0.286218 0.000000 0.879693
208.165000 0.286204 0.000000 0.879757
208.170000 0.286191 0.000000 0.879820
208.175000 0.286177 0.000000 0.879884
208.180000 0.286163 0.000000 0.879948
208.185000 0.286149 0.000000 0.880011
208.190000 0.286135 0.000000 0.880075
208.195000 0.286122 0.000000 0.880139
208.200000 0.286108 0.000000 0.880202
208.205000 0.286094 0.000000 0.880266
208.210000 0.286080 0.000000 0.880329
208.215000 0.286066 0.000000 0.880393
208.220000 0.286052 0.000000 0.880456
208.225000 0.286038 0.000000 0.880520
208.230000 0.286024 0.000000 0.880583
208.235000 0.286010 0.000000 0.880647
208.240000 0.285996 0.000000 0.880710
208.245000 0.285982 0.000000 0.880773
208.250000 0.285968 0.000000 0.880837
208.255000 0.285954 0.000000 0.880900
208.260000 0.285940 0.000000 0.880964
208.265000 0.285926 0.000000 0.881027
208.270000 0.285912 0.000000 0.881090
208.275000 0.285898 0.000000 0.881153
208.280000 0.285884 0.000000 0.881217
208.285000 0.285870 0.000000 0.881280
208.290000 0.285855 0.000000 0.881343
208.295000 0.285841 0.000000 0.881406
208.300000 0.285827 0.000000 0.881469
208.305000 0.285813 0.000000 0.881533
208.310000 0.285799 0.000000 0.881596
208.315000 0.285785 0.000000 0.881659
208.320000 0.285770 0.000000 0.881722
208.325000 0.285756 0.000000 0.881785
208.330000 0.285742 0.000000 0.881848
208.335000 0.285728 0.000000 0.881911
208.340000 0.285713 0.000000 0.881974
208.345000 0.285699 0.000000 0.882037
208.350000 0.285685 0.000000 0.882100
208.355000 0.285670 0.000000 0.882163
208.360000 0.285656 0.000000 0.882226
208.365000 0.285642 0.000000 0.882289
208.370000 0.285627 0.000000 0.882352
208.375000 0.285613 0.000000 0.882415
208.380000 0.285598 0.000000 0.882477
208.385000 0.285584 0.000000 0.882540
208.390000 0.285570 0.000000 0.882603
208.395000 0.285555 0.000000 0.882666
208.400000 0.285541 0.000000 0.882729
208.405000 0.285526 0.000000 0.882791
208.410000 0.285512 0.000000 0.882854
208.415000 0.285497 0.000000 0.882917
208.420000 0.285483 0.000000 0.882979
208.425000 0.285468 0.000000 0.883042
208.430000 0.285453 0.000000 0.883105
208.435000 0.285439 0.000000 0.883167
208.440000 0.285424 0.000000 0.883230
208.445000 0.285410 0.000000 0.883292
208.450000 0.285395 0.000000 0.883355
208.455000 0.285380 0.000000 0.883417
208.460000 0.285366 0.000000 0.883480
208.465000 0.285351 0.000000 0.883542
208.470000 0.285337 0.000000 0.883605
208.475000 0.285322 0.000000 0.883667
208.480000 0.285307 0.000000 0.883730
208.485000 0.285292 0.000000 0.883792
208.490000 0.285278 0.000000 0.883855
208.495000 0.285263 0.000000 0.883917
208.500000 0.285248 0.000000 0.883979
208.505000 0.285233 0.000000 0.884041
208.510000 0.285219 0.000000 0.884104
208.515000 0.285204 0.000000 0.884166
208.520000 0.285189 0.000000 0.884228
208.525000 0.285174 0.000000 0.884290
208.530000 0.285159 0.000000 0.884353
208.535000 0.285144 0.000000 0.884415
208.540000 0.285130 0.000000 0.884477
208.545000 0.285115 0.000000 0.884539
208.550000 0.285100 0.000000 0.884601
208.555000 0.285085 0.000000 0.884663
208.560000 0.285070 0.000000 0.884725
208.565000 0.285055 0.000000 0.884787
208.570000 0.285040 0.000000 0.884849
208.575000 0.285025 0.000000 0.884911
208.580000 0.285010 0.000000 0.884973
208.585000 0.284995 0.000000 0.885035
208.590000 0.284980 0.000000 0.885097
208.595000 0.284965 0.000000 0.885159
208.600000 0.284950 0.000000 0.885221
208.605000 0.284935 0.000000 0.885283
208.610000 0.284920 0.000000 0.885345
208.615000 0.284905 0.000000 0.885407
208.620000 0.284890 0.000000 0.885468
208.625000 0.284874 0.000000 0.885530
208.630000 0.284859 0.000000 0.885592
208.635000 0.284844 0.000000 0.885654
208.640000 0.284829 0.000000 0.885715
208.645000 0.284814 0.000000 0.885777
208.650000 0.284799 0.000000 0.885839
208.655000 0.284783 0.000000 0.885900
208.660000 0.284768 0.000000 0.885962
208.665000 0.284753 0.000000 0.886024
208.670000 0.284738 0.000000 0.886085
208.675000 0.284722 0.000000 0.886147
208.680000 0.284707 0.000000 0.886208
208.685000 0.284692 0.000000 0.886270
208.690000 0.284677 0.000000 0.886331
208.695000 0.284661 0.000000 0.886393
208.700000 0.284646 0.000000 0.886454
208.705000 0.284631 0.000000 0.886516
208.710000 0.284615 0.000000 0.886577
208.715000 0.284600 0.000000 0.886638
208.720000 0.284584 0.000000 0.886700
208.725000 0.284569 0.000000 0.886761
208.730000 0.284554 0.000000 0.886822
208.735000 0.284538 0.000000 0.886884
208.740000 0.284523 0.000000 0.886945
208.745000 0.284507 0.000000 0.887006
208.750000 0.284492 0.000000 0.887067
208.755000 0.284476 0.000000 0.887128
208.760000 0.284461 0.000000 0.887190
208.765000 0.284445 0.000000 0.887251
208.770000 0.284430 0.000000 0.887312
208.775000 0.284414 0.000000 0.887373
208.780000 0.284399 0.000000 0.887434
208.785000 0.284383 0.000000 0.887495
208.790000 0.284368 0.000000 0.887556
208.795000 0.284352 0.000000 0.887617
208.800000 0.284336 0.000000 0.887678
208.805000 0.284321 0.000000 0.887739
208.810000 0.284305 0.000000 0.887800
208.815000 0.284289 0.000000 0.887861
208.820000 0.284274 0.000000 0.887922
208.825000 0.284258 0.000000 0.887983
208.830000 0.284242 0.000000 0.888043
208.835000 0.284227 0.000000 0.888104
208.840000 0.284211 0.000000 0.888165
208.845000 0.284195 0.000000 0.888226
208.850000 0.284179 0.000000 0.888286
208.855000 0.284164 0.000000 0.888347
208.860000 0.284148 0.000000 0.888408
208.865000 0.284132 0.000000 0.888468
208.870000 0.284116 0.000000 0.888529
208.875000 0.284100 0.000000 0.888590
208.880000 0.284085 0.000000 0.888650
208.885000 0.284069 0.000000 0.888711
208.890000 0.284053 0.000000 0.888771
208.895000 0.284037 0.000000 0.888832
208.900000 0.284021 0.000000 0.888892
208.905000 0.284005 0.000000 0.888953
208.910000 0.283989 0.000000 0.889013
208.915000 0.283973 0.000000 0.889074
208.920000 0.283957 0.000000 0.889134
208.925000 0.283942 0.000000 0.889195
208.930000 0.283926 0.000000 0.889255
208.935000 0.283910 0.000000 0.889315
208.940000 0.283894 0.000000 0.889376
208.945000 0.283878 0.000000 0.889436
208.950000 0.283862 0.000000 0.889496
208.955000 0.283845 0.000000 0.889556
208.960000 0.283829 0.000000 0.889617
208.965000 0.283813 0.000000 0.889677
208.970000 0.283797 0.000000 0.889737
208.975000 0.283781 0.000000 0.889797
208.980000 0.283765 0.000000 0.889857
208.985000 0.283749 0.000000 0.889917
208.990000 0.283733 0.000000 0.889977
208.995000 0.283717 0.000000 0.890037
209.000000 0.283701 0.000000 0.890097
209.005000 0.283684 0.000000 0.890157
209.010000 0.283668 0.000000 0.890217
209.015000 0.283652 0.000000 0.890277
209.020000 0.283636 0.000000 0.890337
209.025000 0.283620 0.000000 0.890397
209.030000 0.283603 0.000000 0.890457
209.035000 0.283587 0.000000 0.890517
209.040000 0.283571 0.000000 0.890576
209.045000 0.283555 0.000000 0.890636
209.050000 0.283538 0.000000 0.890696
209.055000 0.283522 0.000000 0.890756
209.060000 0.283506 0.000000 0.890815
209.065000 0.283489 0.000000 0.890875
209.070000 0.283473 0.000000 0.890935
209.075000 0.283457 0.000000 0.890994
209.080000 0.283440 0.000000 0.891054
209.085000 0.283424 0.000000 0.891114
209.090000 0.283407 0.000000 0.891173
209.095000 0.283391 0.000000 0.891233
209.100000 0.283375 0.000000 0.891292
209.105000 0.283358 0.000000 0.891352
209.110000 0.283342 0.000000 0.891411
209.115000 0.283325 0.000000 0.891470
209.120000 0.283309 0.000000 0.891530
209.125000 0.283292 0.000000 0.891589
209.130000 0.283276 0.000000 0.891649
209.135000 0.283259 0.000000 0.891708
209.140000 0.283243 0.000000 0.891767
209.145000 0.283226 0.000000 0.891827
209.150000 0.283210 0.000000 0.891886
209.155000 0.283193 0.000000 0.891945
209.160000 0.283176 0.000000 0.892004
209.165000 0.283160 0.000000 0.892063
209.170000 0.283143 0.000000 0.892123
209.175000 0.283127 0.000000 0.892182
209.180000 0.283110 0.000000 0.892241
209.185000 0.283093 0.000000 0.892300
209.190000 0.283077 0.000000 0.892359
209.195000 0.283060 0.000000 0.892418
209.200000 0.283043 0.000000 0.892477
209.205000 0.283027 0.000000 0.892536
209.210000 0.283010 0.000000 0.892595
209.215000 0.282993 0.000000 0.892654
209.220000 0.282976 0.000000 0.892713
209.225000 0.282960 0.000000 0.892771
209.230000 0.282943 0.000000 0.892830
209.235000 0.282926 0.000000 0.892889
209.240000 0.282909 0.000000 0.892948
209.245000 0.282893 0.000000 0.893007
209.250000 0.282876 0.000000 0.893065
209.255000 0.282859 0.000000 0.893124
209.260000 0.282842 0.000000 0.893183
209.265000 0.282825 0.000000 0.893241
209.270000 0.282808 0.000000 0.893300
209.275000 0.282792 0.000000 0.893359
209.280000 0.282775 0.000000 0.893417
209.285000 0.282758 0.000000 0.893476
209.290000 0.282741 0.000000 0.893534
209.295000 0.282724 0.000000 0.893593
209.300000 0.282707 0.000000 0.893651
209.305000 0.282690 0.000000 0.893710
209.310000 0.282673 0.000000 0.893768
209.315000 0.282656 0.000000 0.893827
209.320000 0.282639 0.000000 0.893885
209.325000 0.282622 0.000000 0.893943
209.330000 0.282605 0.000000 0.894002
209.335000 0.282588 0.000000 0.894060
209.340000 0.282571 0.000000 0.894118
209.345000 0.282554 0.000000 0.894176
209.350000 0.282537 0.000000 0.894235
209.355000 0.282520 0.000000 0.894293
209.360000 0.282503 0.000000 0.894351
209.365000 0.282486 0.000000 0.894409
209.370000 0.282468 0.000000 0.894467
209.375000 0.282451 0.000000 0.894525
209.380000 0.282434 0.000000 0.894583
209.385000 0.282417 0.000000 0.894641
209.390000 0.282400 0.000000 0.894699
209.395000 0.282383 0.000000 0.894757
209.400000 0.282365 0.000000 0.894815
209.405000 0.282348 0.000000 0.894873
209.410000 0.282331 0.000000 0.894931
209.415000 0.282314 0.000000 0.894989
209.420000 0.282297 0.000000 0.895047
209.425000 0.282279 0.000000 0.895104
209.430000 0.282262 0.000000 0.895162
209.435000 0.282245 0.000000 0.895220
209.440000 0.282227 0.000000 0.895278
209.445000 0.282210 0.000000 0.895335
209.450000 0.282193 0.000000 0.895393
209.455000 0.282176 0.000000 0.895451
209.460000 0.282158 0.000000 0.895508
209.465000 0.282141 0.000000 0.895566
209.470000 0.282123 0.000000 0.895623
209.475000 0.282106 0.000000 0.895681
209.480000 0.282089 0.000000 0.895738
209.485000 0.282071 0.000000 0.895796
209.490000 0.282054 0.000000 0.895853
209.495000 0.282036 0.000000 0.895911
209.500000 0.282019 0.000000 0.895968
209.505000 0.282002 0.000000 0.896025
209.510000 0.281984 0.000000 0.896083
209.515000 0.281967 0.000000 0.896140
209.520000 0.281949 0.000000 0.896197
209.525000 0.281932 0.000000 0.896255
209.530000 0.281914 0.000000 0.896312
209.535000 0.281897 0.000000 0.896369
209.540000 0.281879 0.000000 0.896426
209.545000 0.281861 0.000000 0.896483
209.550000 0.281844 0.000000 0.896540
209.555000 0.281826 0.000000 0.896598
209.560000 0.281809 0.000000 0.896655
209.565000 0.281791 0.000000 0.896712
209.570000 0.281774 0.000000 0.896769
209.575000 0.281756 0.000000 0.896826
209.580000 0.281738 0.000000 0.896883
209.585000 0.281721 0.000000 0.896939
209.590000 0.281703 0.000000 0.896996
209.595000 0.281685 0.000000 0.897053
209.600000 0.281668 0.000000 0.897110
209.605000 0.281650 0.000000 0.897167
209.610000 0.281632 0.000000 0.897224
209.615000 0.281615 0.000000 0.897280
209.620000 0.281597 0.000000 0.897337
209.625000 0.281579 0.000000 0.897394
209.630000 0.281561 0.000000 0.897450
209.635000 0.281544 0.000000 0.897507
209.640000 0.281526 0.000000 0.897564
209.645000 0.281508 0.000000 0.897620
209.650000 0.281490 0.000000 0.897677
209.655000 0.281472 0.000000 0.897733
209.660000 0.281455 0.000000 0.897790
209.665000 0.281437 0.000000 0.897846
209.670000 0.281419 0.000000 0.897903
209.675000 0.281401 0.000000 0.897959
209.680000 0.281383 0.000000 0.898016
209.685000 0.281365 0.000000 0.898072
209.690000 0.281347 0.000000 0.898128
209.695000 0.281329 0.000000 0.898185
209.700000 0.281312 0.000000 0.898241
209.705000 0.281294 0.000000 0.898297
209.710000 0.281276 0.000000 0.898353
209.715000 0.281258 0.000000 0.898409
209.720000 0.281240 0.000000 0.898466
209.725000 0.281222 0.000000 0.898522
209.730000 0.281204 0.000000 0.898578
209.735000 0.281186 0.000000 0.898634
209.740000 0.281168 0.000000 0.898690
209.745000 0.281150 0.000000 0.898746
209.750000 0.281132 0.000000 0.898802
209.755000 0.281114 0.000000 0.898858
209.760000 0.281096 0.000000 0.898914
209.765000 0.281077 0.000000 0.898970
209.770000 0.281059 0.000000 0.899025
209.775000 0.281041 0.000000 0.899081
209.780000 0.281023 0.000000 0.899137
209.785000 0.281005 0.000000 0.899193
209.790000 0.280987 0.000000 0.899249
209.795000 0.280969 0.000000 0.899304
209.800000 0.280951 0.000000 0.899360
209.805000 0.280933 0.000000 0.899416
209.810000 0.280914 0.000000 0.899471
209.815000 0.280896 0.000000 0.899527
209.820000 0.280878 0.000000 0.899582
209.825000 0.280860 0.000000 0.899638
209.830000 0.280842 0.000000 0.899694
209.835000 0.280823 0.000000 0.899749
209.840000 0.280805 0.000000 0.899804
209.845000 0.280787 0.000000 0.899860
209.850000 0.280769 0.000000 0.899915
209.855000 0.280750 0.000000 0.899971
209.860000 0.280732 0.000000 0.900026
209.865000 0.280714 0.000000 0.900081
209.870000 0.280695 0.000000 0.900137
209.875000 0.280677 0.000000 0.900192
209.880000 0.280659 0.000000 0.900247
209.885000 0.280640 0.000000 0.900302
209.890000 0.280622 0.000000 0.900357
209.895000 0.280604 0.000000 0.900412
209.900000 0.280585 0.000000 0.900468
209.905000 0.280567 0.000000 0.900523
