#time 	 prey_t	predator1_t	predator2_t
369.380000 1.000000 0.411765 0.411765
369.385000 1.000000 0.411765 0.411765
369.390000 1.000000 0.411765 0.411765
369.395000 1.000000 0.411765 0.411765
369.400000 1.000000 0.411765 0.411765
369.405000 1.000000 0.411765 0.411765
369.410000 1.000000 0.411765 0.411765
369.415000 1.000000 0.411765 0.411765
369.420000 1.000000 0.411765 0.411765
369.425000 1.000000 0.411765 0.411765
369.430000 1.000000 0.411765 0.411765
369.435000 1.000000 0.411765 0.411765
369.440000 1.000000 0.411765 0.411765
369.445000 1.000000 0.411765 0.411765
369.450000 1.000000 0.411765 0.411765
369.455000 1.000000 0.411765 0.411765
369.460000 1.000000 0.411765 0.411765
369.465000 1.000000 0.411765 0.411765
369.470000 1.000000 0.411765 0.411765
369.475000 1.000000 0.411765 0.411765
369.480000 1.000000 0.411765 0.411765
369.485000 1.000000 0.411765 0.411765
369.490000 1.000000 0.411765 0.411765
369.495000 1.000000 0.411765 0.411765
369.500000 1.000000 0.411765 0.411765
369.505000 1.000000 0.411765 0.411765
369.510000 1.000000 0.411765 0.411765
369.515000 1.000000 0.411765 0.411765
369.520000 1.000000 0.411765 0.411765
369.525000 1.000000 0.411765 0.411765
369.530000 1.000000 0.411765 0.411765
369.535000 1.000000 0.411765 0.411765
369.540000 1.000000 0.411765 0.411765
369.545000 1.000000 0.411765 0.411765
369.550000 1.000000 0.411765 0.411765
369.555000 1.000000 0.411765 0.411765
369.560000 1.000000 0.411765 0.411765
369.565000 1.000000 0.411765 0.411765
369.570000 1.000000 0.411765 0.411765
369.575000 1.000000 0.411765 0.411765
369.580000 1.000000 0.411765 0.411765
369.585000 1.000000 0.411765 0.411765
369.590000 1.000000 0.411765 0.411765
369.595000 1.000000 0.411765 0.411765
369.600000 1.000000 0.411765 0.411765
369.605000 1.000000 0.411765 0.411765
369.610000 1.000000 0.411765 0.411765
369.615000 1.000000 0.411765 0.411765
369.620000 1.000000 0.411765 0.411765
369.625000 1.000000 0.411765 0.411765
369.630000 1.000000 0.411765 0.411765
369.635000 1.000000 0.411765 0.411765
369.640000 1.000000 0.411765 0.411765
369.645000 1.000000 0.411765 0.411765
369.650000 1.000000 0.411765 0.411765
369.655000 1.000000 0.411765 0.411765
369.660000 1.000000 0.411765 0.411765
369.665000 1.000000 0.411765 0.411765
369.670000 1.000000 0.411765 0.411765
369.675000 1.000000 0.411765 0.411765
369.680000 1.000000 0.411765 0.411765
369.685000 1.000000 0.411765 0.411765
369.690000 1.000000 0.411765 0.411765
369.695000 1.000000 0.411765 0.411765
369.700000 1.000000 0.411765 0.411765
369.705000 1.000000 0.411765 0.411765
369.710000 1.000000 0.411765 0.411765
369.715000 1.000000 0.411765 0.411765
369.720000 1.000000 0.411765 0.411765
369.725000 1.000000 0.411765 0.411765
369.730000 1.000000 0.411765 0.411765
369.735000 1.000000 0.411765 0.411765
369.740000 1.000000 0.411765 0.411765
369.745000 1.000000 0.411765 0.411765
369.750000 1.000000 0.411765 0.411765
369.755000 1.000000 0.411765 0.411765
369.760000 1.000000 0.411765 0.411765
369.765000 1.000000 0.411765 0.411765
369.770000 1.000000 0.411765 0.411765
369.775000 1.000000 0.411765 0.411765
369.780000 1.000000 0.411765 0.411765
369.785000 1.000000 0.411765 0.411765
369.790000 1.000000 0.411765 0.411765
369.795000 1.000000 0.411765 0.411765
369.800000 1.000000 0.411765 0.411765
369.805000 1.000000 0.411765 0.411765
369.810000 1.000000 0.411765 0.411765
369.815000 1.000000 0.411765 0.411765
369.820000 1.000000 0.411765 0.411765
369.825000 1.000000 0.411765 0.411765
369.830000 1.000000 0.411765 0.411765
369.835000 1.000000 0.411765 0.411765
369.840000 1.000000 0.411765 0.411765
369.845000 1.000000 0.411765 0.411765
369.850000 1.000000 0.411765 0.411765
369.855000 1.000000 0.411765 0.411765
369.860000 1.000000 0.411765 0.411765
369.865000 1.000000 0.411765 0.411765
369.870000 1.000000 0.411765 0.411765
369.875000 1.000000 0.411765 0.411765
369.880000 1.000000 0.411765 0.411765
369.885000 1.000000 0.411765 0.411765
369.890000 1.000000 0.411765 0.411765
369.895000 1.000000 0.411765 0.411765
369.900000 1.000000 0.411765 0.411765
369.905000 1.000000 0.411765 0.411765
369.910000 1.000000 0.411765 0.411765
369.915000 1.000000 0.411765 0.411765
369.920000 1.000000 0.411765 0.411765
369.925000 1.000000 0.411765 0.411765
369.930000 1.000000 0.411765 0.411765
369.935000 1.000000 0.411765 0.411765
369.940000 1.000000 0.411765 0.411765
369.945000 1.000000 0.411765 0.411765
369.950000 1.000000 0.411765 0.411765
369.955000 1.000000 0.411765 0.411765
369.960000 1.000000 0.411765 0.411765
369.965000 1.000000 0.411765 0.411765
369.970000 1.000000 0.411765 0.411765
369.975000 1.000000 0.411765 0.411765
369.980000 1.000000 0.411765 0.411765
369.985000 1.000000 0.411765 0.411765
369.990000 1.000000 0.411765 0.411765
369.995000 1.000000 0.411765 0.411765
370.000000 1.000000 0.411765 0.411765
370.005000 1.000000 0.411765 0.411765
370.010000 1.000000 0.411765 0.411765
370.015000 1.000000 0.411765 0.411765
370.020000 1.000000 0.411765 0.411765
370.025000 1.000000 0.411765 0.411765
370.030000 1.000000 0.411765 0.411765
370.035000 1.000000 0.411765 0.411765
370.040000 1.000000 0.411765 0.411765
370.045000 1.000000 0.411765 0.411765
370.050000 1.000000 0.411765 0.411765
370.055000 1.000000 0.411765 0.411765
370.060000 1.000000 0.411765 0.411765
370.065000 1.000000 0.411765 0.411765
370.070000 1.000000 0.411765 0.411765
370.075000 1.000000 0.411765 0.411765
370.080000 1.000000 0.411765 0.411765
370.085000 1.000000 0.411765 0.411765
370.090000 1.000000 0.411765 0.411765
370.095000 1.000000 0.411765 0.411765
370.100000 1.000000 0.411765 0.411765
370.105000 1.000000 0.411765 0.411765
370.110000 1.000000 0.411765 0.411765
370.115000 1.000000 0.411765 0.411765
370.120000 1.000000 0.411765 0.411765
370.125000 1.000000 0.411765 0.411765
370.130000 1.000000 0.411765 0.411765
370.135000 1.000000 0.411765 0.411765
370.140000 1.000000 0.411765 0.411765
370.145000 1.000000 0.411765 0.411765
370.150000 1.000000 0.411765 0.411765
370.155000 1.000000 0.411765 0.411765
370.160000 1.000000 0.411765 0.411765
370.165000 1.000000 0.411765 0.411765
370.170000 1.000000 0.411765 0.411765
370.175000 1.000000 0.411765 0.411765
370.180000 1.000000 0.411765 0.411765
370.185000 1.000000 0.411765 0.411765
370.190000 1.000000 0.411765 0.411765
370.195000 1.000000 0.411765 0.411765
370.200000 1.000000 0.411765 0.411765
370.205000 1.000000 0.411765 0.411765
370.210000 1.000000 0.411765 0.411765
370.215000 1.000000 0.411765 0.411765
370.220000 1.000000 0.411765 0.411765
370.225000 1.000000 0.411765 0.411765
370.230000 1.000000 0.411765 0.411765
370.235000 1.000000 0.411765 0.411765
370.240000 1.000000 0.411765 0.411765
370.245000 1.000000 0.411765 0.411765
370.250000 1.000000 0.411765 0.411765
370.255000 1.000000 0.411765 0.411765
370.260000 1.000000 0.411765 0.411765
370.265000 1.000000 0.411765 0.411765
370.270000 1.000000 0.411765 0.411765
370.275000 1.000000 0.411765 0.411765
370.280000 1.000000 0.411765 0.411765
370.285000 1.000000 0.411765 0.411765
370.290000 1.000000 0.411765 0.411765
370.295000 1.000000 0.411765 0.411765
370.300000 1.000000 0.411765 0.411765
370.305000 1.000000 0.411765 0.411765
370.310000 1.000000 0.411765 0.411765
370.315000 1.000000 0.411765 0.411765
370.320000 1.000000 0.411765 0.411765
370.325000 1.000000 0.411765 0.411765
370.330000 1.000000 0.411765 0.411765
370.335000 1.000000 0.411765 0.411765
370.340000 1.000000 0.411765 0.411765
370.345000 1.000000 0.411765 0.411765
370.350000 1.000000 0.411765 0.411765
370.355000 1.000000 0.411765 0.411765
370.360000 1.000000 0.411765 0.411765
370.365000 1.000000 0.411765 0.411765
370.370000 1.000000 0.411765 0.411765
370.375000 1.000000 0.411765 0.411765
370.380000 1.000000 0.411765 0.411765
370.385000 1.000000 0.411765 0.411765
370.390000 1.000000 0.411765 0.411765
370.395000 1.000000 0.411765 0.411765
370.400000 1.000000 0.411765 0.411765
370.405000 1.000000 0.411765 0.411765
370.410000 1.000000 0.411765 0.411765
370.415000 1.000000 0.411765 0.411765
370.420000 1.000000 0.411765 0.411765
370.425000 1.000000 0.411765 0.411765
370.430000 1.000000 0.411765 0.411765
370.435000 1.000000 0.411765 0.411765
370.440000 1.000000 0.411765 0.411765
370.445000 1.000000 0.411765 0.411765
370.450000 1.000000 0.411765 0.411765
370.455000 1.000000 0.411765 0.411765
370.460000 1.000000 0.411765 0.411765
370.465000 1.000000 0.411765 0.411765
370.470000 1.000000 0.411765 0.411765
370.475000 1.000000 0.411765 0.411765
370.480000 1.000000 0.411765 0.411765
370.485000 1.000000 0.411765 0.411765
370.490000 1.000000 0.411765 0.411765
370.495000 1.000000 0.411765 0.411765
370.500000 1.000000 0.411765 0.411765
370.505000 1.000000 0.411765 0.411765
370.510000 1.000000 0.411765 0.411765
370.515000 1.000000 0.411765 0.411765
370.520000 1.000000 0.411765 0.411765
370.525000 1.000000 0.411765 0.411765
370.530000 1.000000 0.411765 0.411765
370.535000 1.000000 0.411765 0.411765
370.540000 1.000000 0.411765 0.411765
370.545000 1.000000 0.411765 0.411765
370.550000 1.000000 0.411765 0.411765
370.555000 1.000000 0.411765 0.411765
370.560000 1.000000 0.411765 0.411765
370.565000 1.000000 0.411765 0.411765
370.570000 1.000000 0.411765 0.411765
370.575000 1.000000 0.411765 0.411765
370.580000 1.000000 0.411765 0.411765
370.585000 1.000000 0.411765 0.411765
370.590000 1.000000 0.411765 0.411765
370.595000 1.000000 0.411765 0.411765
370.600000 1.000000 0.411765 0.411765
370.605000 1.000000 0.411765 0.411765
370.610000 1.000000 0.411765 0.411765
370.615000 1.000000 0.411765 0.411765
370.620000 1.000000 0.411765 0.411765
370.625000 1.000000 0.411765 0.411765
370.630000 1.000000 0.411765 0.411765
370.635000 1.000000 0.411765 0.411765
370.640000 1.000000 0.411765 0.411765
370.645000 1.000000 0.411765 0.411765
370.650000 1.000000 0.411765 0.411765
370.655000 1.000000 0.411765 0.411765
370.660000 1.000000 0.411765 0.411765
370.665000 1.000000 0.411765 0.411765
370.670000 1.000000 0.411765 0.411765
370.675000 1.000000 0.411765 0.411765
370.680000 1.000000 0.411765 0.411765
370.685000 1.000000 0.411765 0.411765
370.690000 1.000000 0.411765 0.411765
370.695000 1.000000 0.411765 0.411765
370.700000 1.000000 0.411765 0.411765
370.705000 1.000000 0.411765 0.411765
370.710000 1.000000 0.411765 0.411765
370.715000 1.000000 0.411765 0.411765
370.720000 1.000000 0.411765 0.411765
370.725000 1.000000 0.411765 0.411765
370.730000 1.000000 0.411765 0.411765
370.735000 1.000000 0.411765 0.411765
370.740000 1.000000 0.411765 0.411765
370.745000 1.000000 0.411765 0.411765
370.750000 1.000000 0.411765 0.411765
370.755000 1.000000 0.411765 0.411765
370.760000 1.000000 0.411765 0.411765
370.765000 1.000000 0.411765 0.411765
370.770000 1.000000 0.411765 0.411765
370.775000 1.000000 0.411765 0.411765
370.780000 1.000000 0.411765 0.411765
370.785000 1.000000 0.411765 0.411765
370.790000 1.000000 0.411765 0.411765
370.795000 1.000000 0.411765 0.411765
370.800000 1.000000 0.411765 0.411765
370.805000 1.000000 0.411765 0.411765
370.810000 1.000000 0.411765 0.411765
370.815000 1.000000 0.411765 0.411765
370.820000 1.000000 0.411765 0.411765
370.825000 1.000000 0.411765 0.411765
370.830000 1.000000 0.411765 0.411765
370.835000 1.000000 0.411765 0.411765
370.840000 1.000000 0.411765 0.411765
370.845000 1.000000 0.411765 0.411765
370.850000 1.000000 0.411765 0.411765
370.855000 1.000000 0.411765 0.411765
370.860000 1.000000 0.411765 0.411765
370.865000 1.000000 0.411765 0.411765
370.870000 1.000000 0.411765 0.411765
370.875000 1.000000 0.411765 0.411765
370.880000 1.000000 0.411765 0.411765
370.885000 1.000000 0.411765 0.411765
370.890000 1.000000 0.411765 0.411765
370.895000 1.000000 0.411765 0.411765
370.900000 1.000000 0.411765 0.411765
370.905000 1.000000 0.411765 0.411765
370.910000 1.000000 0.411765 0.411765
370.915000 1.000000 0.411765 0.411765
370.920000 1.000000 0.411765 0.411765
370.925000 1.000000 0.411765 0.411765
370.930000 1.000000 0.411765 0.411765
370.935000 1.000000 0.411765 0.411765
370.940000 1.000000 0.411765 0.411765
370.945000 1.000000 0.411765 0.411765
370.950000 1.000000 0.411765 0.411765
370.955000 1.000000 0.411765 0.411765
370.960000 1.000000 0.411765 0.411765
370.965000 1.000000 0.411765 0.411765
370.970000 1.000000 0.411765 0.411765
370.975000 1.000000 0.411765 0.411765
370.980000 1.000000 0.411765 0.411765
370.985000 1.000000 0.411765 0.411765
370.990000 1.000000 0.411765 0.411765
370.995000 1.000000 0.411765 0.411765
371.000000 1.000000 0.411765 0.411765
371.005000 1.000000 0.411765 0.411765
371.010000 1.000000 0.411765 0.411765
371.015000 1.000000 0.411765 0.411765
371.020000 1.000000 0.411765 0.411765
371.025000 1.000000 0.411765 0.411765
371.030000 1.000000 0.411765 0.411765
371.035000 1.000000 0.411765 0.411765
371.040000 1.000000 0.411765 0.411765
371.045000 1.000000 0.411765 0.411765
371.050000 1.000000 0.411765 0.411765
371.055000 1.000000 0.411765 0.411765
371.060000 1.000000 0.411765 0.411765
371.065000 1.000000 0.411765 0.411765
371.070000 1.000000 0.411765 0.411765
371.075000 1.000000 0.411765 0.411765
371.080000 1.000000 0.411765 0.411765
371.085000 1.000000 0.411765 0.411765
371.090000 1.000000 0.411765 0.411765
371.095000 1.000000 0.411765 0.411765
371.100000 1.000000 0.411765 0.411765
371.105000 1.000000 0.411765 0.411765
371.110000 1.000000 0.411765 0.411765
371.115000 1.000000 0.411765 0.411765
371.120000 1.000000 0.411765 0.411765
371.125000 1.000000 0.411765 0.411765
371.130000 1.000000 0.411765 0.411765
371.135000 1.000000 0.411765 0.411765
371.140000 1.000000 0.411765 0.411765
371.145000 1.000000 0.411765 0.411765
371.150000 1.000000 0.411765 0.411765
371.155000 1.000000 0.411765 0.411765
371.160000 1.000000 0.411765 0.411765
371.165000 1.000000 0.411765 0.411765
371.170000 1.000000 0.411765 0.411765
371.175000 1.000000 0.411765 0.411765
371.180000 1.000000 0.411765 0.411765
371.185000 1.000000 0.411765 0.411765
371.190000 1.000000 0.411765 0.411765
371.195000 1.000000 0.411765 0.411765
371.200000 1.000000 0.411765 0.411765
371.205000 1.000000 0.411765 0.411765
371.210000 1.000000 0.411765 0.411765
371.215000 1.000000 0.411765 0.411765
371.220000 1.000000 0.411765 0.411765
371.225000 1.000000 0.411765 0.411765
371.230000 1.000000 0.411765 0.411765
371.235000 1.000000 0.411765 0.411765
371.240000 1.000000 0.411765 0.411765
371.245000 1.000000 0.411765 0.411765
371.250000 1.000000 0.411765 0.411765
371.255000 1.000000 0.411765 0.411765
371.260000 1.000000 0.411765 0.411765
371.265000 1.000000 0.411765 0.411765
371.270000 1.000000 0.411765 0.411765
371.275000 1.000000 0.411765 0.411765
371.280000 1.000000 0.411765 0.411765
371.285000 1.000000 0.411765 0.411765
371.290000 1.000000 0.411765 0.411765
371.295000 1.000000 0.411765 0.411765
371.300000 1.000000 0.411765 0.411765
371.305000 1.000000 0.411765 0.411765
371.310000 1.000000 0.411765 0.411765
371.315000 1.000000 0.411765 0.411765
371.320000 1.000000 0.411765 0.411765
371.325000 1.000000 0.411765 0.411765
371.330000 1.000000 0.411765 0.411765
371.335000 1.000000 0.411765 0.411765
371.340000 1.000000 0.411765 0.411765
371.345000 1.000000 0.411765 0.411765
371.350000 1.000000 0.411765 0.411765
371.355000 1.000000 0.411765 0.411765
371.360000 1.000000 0.411765 0.411765
371.365000 1.000000 0.411765 0.411765
371.370000 1.000000 0.411765 0.411765
371.375000 1.000000 0.411765 0.411765
371.380000 1.000000 0.411765 0.411765
371.385000 1.000000 0.411765 0.411765
371.390000 1.000000 0.411765 0.411765
371.395000 1.000000 0.411765 0.411765
371.400000 1.000000 0.411765 0.411765
371.405000 1.000000 0.411765 0.411765
371.410000 1.000000 0.411765 0.411765
371.415000 1.000000 0.411765 0.411765
371.420000 1.000000 0.411765 0.411765
371.425000 1.000000 0.411765 0.411765
371.430000 1.000000 0.411765 0.411765
371.435000 1.000000 0.411765 0.411765
371.440000 1.000000 0.411765 0.411765
371.445000 1.000000 0.411765 0.411765
371.450000 1.000000 0.411765 0.411765
371.455000 1.000000 0.411765 0.411765
371.460000 1.000000 0.411765 0.411765
371.465000 1.000000 0.411765 0.411765
371.470000 1.000000 0.411765 0.411765
371.475000 1.000000 0.411765 0.411765
371.480000 1.000000 0.411765 0.411765
371.485000 1.000000 0.411765 0.411765
371.490000 1.000000 0.411765 0.411765
371.495000 1.000000 0.411765 0.411765
371.500000 1.000000 0.411765 0.411765
371.505000 1.000000 0.411765 0.411765
371.510000 1.000000 0.411765 0.411765
371.515000 1.000000 0.411765 0.411765
371.520000 1.000000 0.411765 0.411765
371.525000 1.000000 0.411765 0.411765
371.530000 1.000000 0.411765 0.411765
371.535000 1.000000 0.411765 0.411765
371.540000 1.000000 0.411765 0.411765
371.545000 1.000000 0.411765 0.411765
371.550000 1.000000 0.411765 0.411765
371.555000 1.000000 0.411765 0.411765
371.560000 1.000000 0.411765 0.411765
371.565000 1.000000 0.411765 0.411765
371.570000 1.000000 0.411765 0.411765
371.575000 1.000000 0.411765 0.411765
371.580000 1.000000 0.411765 0.411765
371.585000 1.000000 0.411765 0.411765
371.590000 1.000000 0.411765 0.411765
371.595000 1.000000 0.411765 0.411765
371.600000 1.000000 0.411765 0.411765
371.605000 1.000000 0.411765 0.411765
371.610000 1.000000 0.411765 0.411765
371.615000 1.000000 0.411765 0.411765
371.620000 1.000000 0.411765 0.411765
371.625000 1.000000 0.411765 0.411765
371.630000 1.000000 0.411765 0.411765
371.635000 1.000000 0.411765 0.411765
371.640000 1.000000 0.411765 0.411765
371.645000 1.000000 0.411765 0.411765
371.650000 1.000000 0.411765 0.411765
371.655000 1.000000 0.411765 0.411765
371.660000 1.000000 0.411765 0.411765
371.665000 1.000000 0.411765 0.411765
371.670000 1.000000 0.411765 0.411765
371.675000 1.000000 0.411765 0.411765
371.680000 1.000000 0.411765 0.411765
371.685000 1.000000 0.411765 0.411765
371.690000 1.000000 0.411765 0.411765
371.695000 1.000000 0.411765 0.411765
371.700000 1.000000 0.411765 0.411765
371.705000 1.000000 0.411765 0.411765
371.710000 1.000000 0.411765 0.411765
371.715000 1.000000 0.411765 0.411765
371.720000 1.000000 0.411765 0.411765
371.725000 1.000000 0.411765 0.411765
371.730000 1.000000 0.411765 0.411765
371.735000 1.000000 0.411765 0.411765
371.740000 1.000000 0.411765 0.411765
371.745000 1.000000 0.411765 0.411765
371.750000 1.000000 0.411765 0.411765
371.755000 1.000000 0.411765 0.411765
371.760000 1.000000 0.411765 0.411765
371.765000 1.000000 0.411765 0.411765
371.770000 1.000000 0.411765 0.411765
371.775000 1.000000 0.411765 0.411765
371.780000 1.000000 0.411765 0.411765
371.785000 1.000000 0.411765 0.411765
371.790000 1.000000 0.411765 0.411765
371.795000 1.000000 0.411765 0.411765
371.800000 1.000000 0.411765 0.411765
371.805000 1.000000 0.411765 0.411765
371.810000 1.000000 0.411765 0.411765
371.815000 1.000000 0.411765 0.411765
371.820000 1.000000 0.411765 0.411765
371.825000 1.000000 0.411765 0.411765
371.830000 1.000000 0.411765 0.411765
371.835000 1.000000 0.411765 0.411765
371.840000 1.000000 0.411765 0.411765
371.845000 1.000000 0.411765 0.411765
371.850000 1.000000 0.411765 0.411765
371.855000 1.000000 0.411765 0.411765
371.860000 1.000000 0.411765 0.411765
371.865000 1.000000 0.411765 0.411765
371.870000 1.000000 0.411765 0.411765
371.875000 1.000000 0.411765 0.411765
371.880000 1.000000 0.411765 0.411765
371.885000 1.000000 0.411765 0.411765
371.890000 1.000000 0.411765 0.411765
371.895000 1.000000 0.411765 0.411765
371.900000 1.000000 0.411765 0.411765
371.905000 1.000000 0.411765 0.411765
371.910000 1.000000 0.411765 0.411765
371.915000 1.000000 0.411765 0.411765
371.920000 1.000000 0.411765 0.411765
371.925000 1.000000 0.411765 0.411765
371.930000 1.000000 0.411765 0.411765
371.935000 1.000000 0.411765 0.411765
371.940000 1.000000 0.411765 0.411765
371.945000 1.000000 0.411765 0.411765
371.950000 1.000000 0.411765 0.411765
371.955000 1.000000 0.411765 0.411765
371.960000 1.000000 0.411765 0.411765
371.965000 1.000000 0.411765 0.411765
371.970000 1.000000 0.411765 0.411765
371.975000 1.000000 0.411765 0.411765
371.980000 1.000000 0.411765 0.411765
371.985000 1.000000 0.411765 0.411765
371.990000 1.000000 0.411765 0.411765
371.995000 1.000000 0.411765 0.411765
372.000000 1.000000 0.411765 0.411765
372.005000 1.000000 0.411765 0.411765
372.010000 1.000000 0.411765 0.411765
372.015000 1.000000 0.411765 0.411765
372.020000 1.000000 0.411765 0.411765
372.025000 1.000000 0.411765 0.411765
372.030000 1.000000 0.411765 0.411765
372.035000 1.000000 0.411765 0.411765
372.040000 1.000000 0.411765 0.411765
372.045000 1.000000 0.411765 0.411765
372.050000 1.000000 0.411765 0.411765
372.055000 1.000000 0.411765 0.411765
372.060000 1.000000 0.411765 0.411765
372.065000 1.000000 0.411765 0.411765
372.070000 1.000000 0.411765 0.411765
372.075000 1.000000 0.411765 0.411765
372.080000 1.000000 0.411765 0.411765
372.085000 1.000000 0.411765 0.411765
372.090000 1.000000 0.411765 0.411765
372.095000 1.000000 0.411765 0.411765
372.100000 1.000000 0.411765 0.411765
372.105000 1.000000 0.411765 0.411765
372.110000 1.000000 0.411765 0.411765
372.115000 1.000000 0.411765 0.411765
372.120000 1.000000 0.411765 0.411765
372.125000 1.000000 0.411765 0.411765
372.130000 1.000000 0.411765 0.411765
372.135000 1.000000 0.411765 0.411765
372.140000 1.000000 0.411765 0.411765
372.145000 1.000000 0.411765 0.411765
372.150000 1.000000 0.411765 0.411765
372.155000 1.000000 0.411765 0.411765
372.160000 1.000000 0.411765 0.411765
372.165000 1.000000 0.411765 0.411765
372.170000 1.000000 0.411765 0.411765
372.175000 1.000000 0.411765 0.411765
372.180000 1.000000 0.411765 0.411765
372.185000 1.000000 0.411765 0.411765
372.190000 1.000000 0.411765 0.411765
372.195000 1.000000 0.411765 0.411765
372.200000 1.000000 0.411765 0.411765
372.205000 1.000000 0.411765 0.411765
372.210000 1.000000 0.411765 0.411765
372.215000 1.000000 0.411765 0.411765
372.220000 1.000000 0.411765 0.411765
372.225000 1.000000 0.411765 0.411765
372.230000 1.000000 0.411765 0.411765
372.235000 1.000000 0.411765 0.411765
372.240000 1.000000 0.411765 0.411765
372.245000 1.000000 0.411765 0.411765
372.250000 1.000000 0.411765 0.411765
372.255000 1.000000 0.411765 0.411765
372.260000 1.000000 0.411765 0.411765
372.265000 1.000000 0.411765 0.411765
372.270000 1.000000 0.411765 0.411765
372.275000 1.000000 0.411765 0.411765
372.280000 1.000000 0.411765 0.411765
372.285000 1.000000 0.411765 0.411765
372.290000 1.000000 0.411765 0.411765
372.295000 1.000000 0.411765 0.411765
372.300000 1.000000 0.411765 0.411765
372.305000 1.000000 0.411765 0.411765
372.310000 1.000000 0.411765 0.411765
372.315000 1.000000 0.411765 0.411765
372.320000 1.000000 0.411765 0.411765
372.325000 1.000000 0.411765 0.411765
372.330000 1.000000 0.411765 0.411765
372.335000 1.000000 0.411765 0.411765
372.340000 1.000000 0.411765 0.411765
372.345000 1.000000 0.411765 0.411765
372.350000 1.000000 0.411765 0.411765
372.355000 1.000000 0.411765 0.411765
372.360000 1.000000 0.411765 0.411765
372.365000 1.000000 0.411765 0.411765
372.370000 1.000000 0.411765 0.411765
372.375000 1.000000 0.411765 0.411765
372.380000 1.000000 0.411765 0.411765
372.385000 1.000000 0.411765 0.411765
372.390000 1.000000 0.411765 0.411765
372.395000 1.000000 0.411765 0.411765
372.400000 1.000000 0.411765 0.411765
372.405000 1.000000 0.411765 0.411765
372.410000 1.000000 0.411765 0.411765
372.415000 1.000000 0.411765 0.411765
372.420000 1.000000 0.411765 0.411765
372.425000 1.000000 0.411765 0.411765
372.430000 1.000000 0.411765 0.411765
372.435000 1.000000 0.411765 0.411765
372.440000 1.000000 0.411765 0.411765
372.445000 1.000000 0.411765 0.411765
372.450000 1.000000 0.411765 0.411765
372.455000 1.000000 0.411765 0.411765
372.460000 1.000000 0.411765 0.411765
372.465000 1.000000 0.411765 0.411765
372.470000 1.000000 0.411765 0.411765
372.475000 1.000000 0.411765 0.411765
372.480000 1.000000 0.411765 0.411765
372.485000 1.000000 0.411765 0.411765
372.490000 1.000000 0.411765 0.411765
372.495000 1.000000 0.411765 0.411765
372.500000 1.000000 0.411765 0.411765
372.505000 1.000000 0.411765 0.411765
372.510000 1.000000 0.411765 0.411765
372.515000 1.000000 0.411765 0.411765
372.520000 1.000000 0.411765 0.411765
372.525000 1.000000 0.411765 0.411765
372.530000 1.000000 0.411765 0.411765
372.535000 1.000000 0.411765 0.411765
372.540000 1.000000 0.411765 0.411765
372.545000 1.000000 0.411765 0.411765
372.550000 1.000000 0.411765 0.411765
372.555000 1.000000 0.411765 0.411765
372.560000 1.000000 0.411765 0.411765
372.565000 1.000000 0.411765 0.411765
372.570000 1.000000 0.411765 0.411765
372.575000 1.000000 0.411765 0.411765
372.580000 1.000000 0.411765 0.411765
372.585000 1.000000 0.411765 0.411765
372.590000 1.000000 0.411765 0.411765
372.595000 1.000000 0.411765 0.411765
372.600000 1.000000 0.411765 0.411765
372.605000 1.000000 0.411765 0.411765
372.610000 1.000000 0.411765 0.411765
372.615000 1.000000 0.411765 0.411765
372.620000 1.000000 0.411765 0.411765
372.625000 1.000000 0.411765 0.411765
372.630000 1.000000 0.411765 0.411765
372.635000 1.000000 0.411765 0.411765
372.640000 1.000000 0.411765 0.411765
372.645000 1.000000 0.411765 0.411765
372.650000 1.000000 0.411765 0.411765
372.655000 1.000000 0.411765 0.411765
372.660000 1.000000 0.411765 0.411765
372.665000 1.000000 0.411765 0.411765
372.670000 1.000000 0.411765 0.411765
372.675000 1.000000 0.411765 0.411765
372.680000 1.000000 0.411765 0.411765
372.685000 1.000000 0.411765 0.411765
372.690000 1.000000 0.411765 0.411765
372.695000 1.000000 0.411765 0.411765
372.700000 1.000000 0.411765 0.411765
372.705000 1.000000 0.411765 0.411765
372.710000 1.000000 0.411765 0.411765
372.715000 1.000000 0.411765 0.411765
372.720000 1.000000 0.411765 0.411765
372.725000 1.000000 0.411765 0.411765
372.730000 1.000000 0.411765 0.411765
372.735000 1.000000 0.411765 0.411765
372.740000 1.000000 0.411765 0.411765
372.745000 1.000000 0.411765 0.411765
372.750000 1.000000 0.411765 0.411765
372.755000 1.000000 0.411765 0.411765
372.760000 1.000000 0.411765 0.411765
372.765000 1.000000 0.411765 0.411765
372.770000 1.000000 0.411765 0.411765
372.775000 1.000000 0.411765 0.411765
372.780000 1.000000 0.411765 0.411765
372.785000 1.000000 0.411765 0.411765
372.790000 1.000000 0.411765 0.411765
372.795000 1.000000 0.411765 0.411765
372.800000 1.000000 0.411765 0.411765
372.805000 1.000000 0.411765 0.411765
372.810000 1.000000 0.411765 0.411765
372.815000 1.000000 0.411765 0.411765
372.820000 1.000000 0.411765 0.411765
372.825000 1.000000 0.411765 0.411765
372.830000 1.000000 0.411765 0.411765
372.835000 1.000000 0.411765 0.411765
372.840000 1.000000 0.411765 0.411765
372.845000 1.000000 0.411765 0.411765
372.850000 1.000000 0.411765 0.411765
372.855000 1.000000 0.411765 0.411765
372.860000 1.000000 0.411765 0.411765
372.865000 1.000000 0.411765 0.411765
