#time	prey_t	predator_t
3.090000 2.157620 1.830395
3.095000 2.157570 1.831455
3.100000 2.157519 1.832515
3.105000 2.157466 1.833576
3.110000 2.157412 1.834637
3.115000 2.157357 1.835699
3.120000 2.157301 1.836762
3.125000 2.157244 1.837825
3.130000 2.157186 1.838889
3.135000 2.157126 1.839953
3.140000 2.157066 1.841018
3.145000 2.157004 1.842083
3.150000 2.156941 1.843149
3.155000 2.156877 1.844215
3.160000 2.156812 1.845283
3.165000 2.156745 1.846350
3.170000 2.156678 1.847418
3.175000 2.156609 1.848487
3.180000 2.156540 1.849556
3.185000 2.156469 1.850626
3.190000 2.156397 1.851696
3.195000 2.156324 1.852767
3.200000 2.156249 1.853839
3.205000 2.156174 1.854911
3.210000 2.156097 1.855983
3.215000 2.156019 1.857057
3.220000 2.155941 1.858130
3.225000 2.155860 1.859204
3.230000 2.155779 1.860279
3.235000 2.155697 1.861355
3.240000 2.155613 1.862430
3.245000 2.155529 1.863507
3.250000 2.155443 1.864584
3.255000 2.155356 1.865661
3.260000 2.155268 1.866739
3.265000 2.155179 1.867818
3.270000 2.155088 1.868897
3.275000 2.154997 1.869977
3.280000 2.154904 1.871057
3.285000 2.154810 1.872137
3.290000 2.154715 1.873219
3.295000 2.154619 1.874300
3.300000 2.154522 1.875383
3.305000 2.154424 1.876466
3.310000 2.154324 1.877549
3.315000 2.154223 1.878633
3.320000 2.154121 1.879717
3.325000 2.154018 1.880802
3.330000 2.153914 1.881888
3.335000 2.153809 1.882974
3.340000 2.153702 1.884060
3.345000 2.153595 1.885148
3.350000 2.153486 1.886235
3.355000 2.153376 1.887323
3.360000 2.153265 1.888412
3.365000 2.153153 1.889501
3.370000 2.153039 1.890591
3.375000 2.152925 1.891681
3.380000 2.152809 1.892772
3.385000 2.152692 1.893863
3.390000 2.152574 1.894955
3.395000 2.152455 1.896047
3.400000 2.152334 1.897140
3.405000 2.152213 1.898233
3.410000 2.152090 1.899327
3.415000 2.151966 1.900421
3.420000 2.151841 1.901516
3.425000 2.151715 1.902612
3.430000 2.151588 1.903708
3.435000 2.151459 1.904804
3.440000 2.151330 1.905901
3.445000 2.151199 1.906998
3.450000 2.151067 1.908096
3.455000 2.150934 1.909195
3.460000 2.150800 1.910294
3.465000 2.150664 1.911393
3.470000 2.150528 1.912493
3.475000 2.150390 1.913593
3.480000 2.150251 1.914694
3.485000 2.150111 1.915796
3.490000 2.149970 1.916898
3.495000 2.149828 1.918000
3.500000 2.149684 1.919103
3.505000 2.149539 1.920206
3.510000 2.149394 1.921310
3.515000 2.149247 1.922415
3.520000 2.149098 1.923520
3.525000 2.148949 1.924625
3.530000 2.148799 1.925731
3.535000 2.148647 1.926837
3.540000 2.148494 1.927944
3.545000 2.148340 1.929052
3.550000 2.148185 1.930160
3.555000 2.148029 1.931268
3.560000 2.147871 1.932377
3.565000 2.147713 1.933486
3.570000 2.147553 1.934596
3.575000 2.147392 1.935706
3.580000 2.147230 1.936817
3.585000 2.147066 1.937928
3.590000 2.146902 1.939040
3.595000 2.146736 1.940152
3.600000 2.146570 1.941265
3.605000 2.146402 1.942378
3.610000 2.146233 1.943491
3.615000 2.146062 1.944605
3.620000 2.145891 1.945720
3.625000 2.145718 1.946835
3.630000 2.145545 1.947950
3.635000 2.145370 1.949066
3.640000 2.145194 1.950183
3.645000 2.145016 1.951300
3.650000 2.144838 1.952417
3.655000 2.144658 1.953535
3.660000 2.144478 1.954653
3.665000 2.144296 1.955772
3.670000 2.144113 1.956891
3.675000 2.143928 1.958011
3.680000 2.143743 1.959131
3.685000 2.143557 1.960252
3.690000 2.143369 1.961373
3.695000 2.143180 1.962494
3.700000 2.142990 1.963616
3.705000 2.142799 1.964739
3.710000 2.142606 1.965861
3.715000 2.142413 1.966985
3.720000 2.142218 1.968109
3.725000 2.142022 1.969233
3.730000 2.141825 1.970357
3.735000 2.141627 1.971483
3.740000 2.141427 1.972608
3.745000 2.141227 1.973734
3.750000 2.141025 1.974861
3.755000 2.140822 1.975988
3.760000 2.140618 1.977115
3.765000 2.140413 1.978243
3.770000 2.140207 1.979371
3.775000 2.139999 1.980500
3.780000 2.139791 1.981629
3.785000 2.139581 1.982758
3.790000 2.139370 1.983888
3.795000 2.139157 1.985019
3.800000 2.138944 1.986149
3.805000 2.138730 1.987281
3.810000 2.138514 1.988412
3.815000 2.138297 1.989545
3.820000 2.138079 1.990677
3.825000 2.137860 1.991810
3.830000 2.137639 1.992944
3.835000 2.137418 1.994077
3.840000 2.137195 1.995212
3.845000 2.136971 1.996346
3.850000 2.136746 1.997481
3.855000 2.136520 1.998617
3.860000 2.136293 1.999753
3.865000 2.136064 2.000889
3.870000 2.135835 2.002026
3.875000 2.135604 2.003163
3.880000 2.135372 2.004301
3.885000 2.135139 2.005439
3.890000 2.134904 2.006577
3.895000 2.134669 2.007716
3.900000 2.134432 2.008855
3.905000 2.134194 2.009995
3.910000 2.133955 2.011135
3.915000 2.133715 2.012276
3.920000 2.133474 2.013416
3.925000 2.133231 2.014558
3.930000 2.132988 2.015699
3.935000 2.132743 2.016841
3.940000 2.132497 2.017984
3.945000 2.132250 2.019127
3.950000 2.132002 2.020270
3.955000 2.131752 2.021414
3.960000 2.131502 2.022558
3.965000 2.131250 2.023702
3.970000 2.130997 2.024847
3.975000 2.130743 2.025992
3.980000 2.130487 2.027138
3.985000 2.130231 2.028284
3.990000 2.129973 2.029430
3.995000 2.129715 2.030577
4.000000 2.129455 2.031724
4.005000 2.129194 2.032872
4.010000 2.128931 2.034020
4.015000 2.128668 2.035168
