#time	prey_t	predator_t
2.705000 2.294122 1.688069
2.710000 2.294471 1.688882
2.715000 2.294819 1.689696
2.720000 2.295166 1.690510
2.725000 2.295513 1.691324
2.730000 2.295858 1.692139
2.735000 2.296203 1.692954
2.740000 2.296547 1.693769
2.745000 2.296890 1.694585
2.750000 2.297232 1.695401
2.755000 2.297573 1.696218
2.760000 2.297913 1.697035
2.765000 2.298252 1.697852
2.770000 2.298591 1.698670
2.775000 2.298928 1.699488
2.780000 2.299265 1.700307
2.785000 2.299601 1.701126
2.790000 2.299936 1.701945
2.795000 2.300270 1.702765
2.800000 2.300603 1.703585
2.805000 2.300935 1.704405
2.810000 2.301266 1.705226
2.815000 2.301597 1.706047
2.820000 2.301926 1.706869
2.825000 2.302255 1.707691
2.830000 2.302582 1.708513
2.835000 2.302909 1.709336
2.840000 2.303235 1.710159
2.845000 2.303560 1.710982
2.850000 2.303884 1.711806
2.855000 2.304207 1.712631
2.860000 2.304530 1.713455
2.865000 2.304851 1.714280
2.870000 2.305171 1.715106
2.875000 2.305491 1.715932
2.880000 2.305810 1.716758
2.885000 2.306127 1.717585
2.890000 2.306444 1.718412
2.895000 2.306760 1.719239
2.900000 2.307075 1.720067
2.905000 2.307389 1.720895
2.910000 2.307702 1.721723
2.915000 2.308015 1.722552
2.920000 2.308326 1.723382
2.925000 2.308636 1.724211
2.930000 2.308946 1.725042
2.935000 2.309255 1.725872
2.940000 2.309562 1.726703
2.945000 2.309869 1.727534
2.950000 2.310175 1.728366
2.955000 2.310480 1.729198
2.960000 2.310784 1.730030
2.965000 2.311087 1.730863
2.970000 2.311389 1.731696
2.975000 2.311690 1.732530
2.980000 2.311991 1.733364
2.985000 2.312290 1.734198
2.990000 2.312589 1.735033
2.995000 2.312886 1.735868
3.000000 2.313183 1.736704
3.005000 2.313478 1.737540
3.010000 2.313773 1.738376
3.015000 2.314067 1.739213
3.020000 2.314360 1.740050
3.025000 2.314652 1.740888
3.030000 2.314943 1.741726
3.035000 2.315233 1.742564
3.040000 2.315522 1.743402
3.045000 2.315810 1.744242
3.050000 2.316098 1.745081
3.055000 2.316384 1.745921
3.060000 2.316669 1.746761
3.065000 2.316954 1.747602
3.070000 2.317237 1.748443
3.075000 2.317520 1.749284
3.080000 2.317802 1.750126
